0.000220 0.000195 0.000168 0.000134 0.000108 \n
0.002412 0.002161 0.001852 0.001472 0.001014 \n
0.026595 0.023968 0.020748 0.016295 0.011274 \n
0.288936 0.203070 0.229708 0.181691 0.124314 \n
2.485322 2.366707 2.068813 1.675316 1.188020 \n
